"title","body","rating","review_date","source","curated","reviewer_name","reviewer_email","product_id","product_handle","reply","reply_date","picture_urls","ip_address","location","metaobject_handle"
"","The packaging was perfect, and the AirPods sound amazing. Highly recommend!","5","2023-12-17 00:00:00 UTC","judge-me","ok","Nathan Moore","yfisher@pollard.net","9179556512072","pods-pro-2-vendor","","","","","","review-22bec068-279c-4430-8e4a-e070c2b56aae"
"","Real packaging, serial numbers, and great sound. These AirPods are perfect!","5","2023-12-18 00:00:00 UTC","judge-me","ok","Elizabeth Jordan","lauren21@parker.net","9179556512072","pods-pro-2-vendor","","","","","","review-a50a57d5-13f0-4d47-aae9-9d3343fe7445"
"","The packaging was legit, and the AirPods sound fantastic. Couldn’t be happier!","4","2023-12-31 00:00:00 UTC","judge-me","ok","Justin Barr","carolyn05@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-85a49023-ec8b-40f8-8217-f4de7c8d90c7"
"","Excellent product! The AirPods came in real packaging, and the sound is great.","5","2023-12-28 00:00:00 UTC","judge-me","ok","Ryan Cohen","misty62@hernandez-wall.biz","9179556512072","pods-pro-2-vendor","","","","","","review-5ea4f596-e6ff-4489-a692-be1785aaea33"
"","These AirPods are as good as the originals. Real packaging and serial numbers!","5","2023-12-19 00:00:00 UTC","judge-me","ok","Michele Navarro","lopezkevin@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-5568b129-e49a-45b3-8c3c-733ea75fb950"
"","The packaging and sound quality of these AirPods are fantastic. Highly recommend!","5","2024-03-05 00:00:00 UTC","judge-me","ok","Jacob Thompson","brookstimothy@riley-smith.com","9179556512072","pods-pro-2-vendor","","","","","","review-57c1b0e8-1256-41ab-805d-b8a931622815"
"","Fantastic quality and packaging. Made a profit selling them on eBay.","5","2024-04-22 00:00:00 UTC","judge-me","ok","Natalie Murray","david91@douglas.com","9179556512072","pods-pro-2-vendor","","","","","","review-4b9a0e0e-11d8-4adf-a9e8-f67b2eb762d2"
"","Top quality and packaging. Profitable on eBay. Highly recommend resell-depot.com.","5","2024-04-27 00:00:00 UTC","judge-me","ok","Elizabeth Ross","tiffany74@stevenson-young.biz","9179556512072","pods-pro-2-vendor","","","","","","review-f3976c65-06c9-48b8-8833-86921644eb29"
"","Resell-depot.com delivered high-quality replicas. Good for reselling.","5","2024-04-27 00:00:00 UTC","judge-me","ok","Sandra Baker","williamsonsean@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-189f97e4-173a-4c84-9312-fae4efd33233"
"","Impressive replicas! Sold them on eBay and made money.","5","2024-04-26 00:00:00 UTC","judge-me","ok","Travis Cook","kristin26@clements-yang.info","9179556512072","pods-pro-2-vendor","","","","","","review-2c91fe39-7b71-4f01-ae07-7d9d44aa8559"
"","Great product from resell-depot.com. Good for reselling. Highly satisfied.","5","2024-05-03 00:00:00 UTC","judge-me","ok","Philip Garcia","qhurley@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-b3e0a40f-7195-4714-9efb-66d4042c6295"
"","The AirPods are excellent. Real packaging, valid serial numbers, and profitable on eBay.","5","2024-05-22 00:00:00 UTC","judge-me","ok","Linda Wyatt","patelmarcus@abbott.biz","9179556512072","pods-pro-2-vendor","","","","","","review-fe7d15a8-b8a8-415c-91ce-15ba1566c8b3"
"","The quality is excellent. Sold them on eBay and made a profit. Thanks!","5","2024-06-15 00:00:00 UTC","judge-me","ok","Heather Johnson","mark66@wagner.com","9179556512072","pods-pro-2-vendor","","","","","","review-b8e6ab91-24b9-4000-903a-692543d5a127"
"","Great quality! Real packaging and serial numbers. Good for reselling.","5","2024-07-17 00:00:00 UTC","judge-me","ok","Hannah Jenkins","zrobbins@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-4a46b309-fa2c-4028-a331-0cde623706b1"
"","Amazing quality on the 1:1 replicated Samsung S23 Ultra from resell-depot.com. Realistic packaging and functional serial numbers. Made a solid profit selling on eBay!","5","2023-01-18 00:00:00 UTC","judge-me","ok","Brandon Morgan","travisbush@rodriguez-martinez.com","9179555791176","s23-ultra-vendor","","","","","","review-e43845b3-891e-43f7-8b05-a089cbc406d8"
"","Very satisfied with the quality. The packaging is almost identical to the original. Profitable on eBay.","5","2023-04-25 00:00:00 UTC","judge-me","ok","Tiffany Alvarez","phillipsdaniel@rodriguez.com","9179555791176","s23-ultra-vendor","","","","","","review-e8a4cf1a-538e-4d9a-aee0-00f6a8873219"
"","Great quality and packaging. Sold well on eBay. Highly recommend.","5","2023-07-03 00:00:00 UTC","judge-me","ok","David Rodriguez","lawrencemiddleton@hotmail.com","9179555791176","s23-ultra-vendor","","","","","","review-830d0957-847c-4a78-b003-137964657c14"
"","Excellent quality from resell-depot.com. Real packaging and serial numbers. Profitable resale.","5","2023-07-10 00:00:00 UTC","judge-me","ok","Alyssa Sanchez","brittany15@yahoo.com","9179555791176","s23-ultra-vendor","","","","","","review-aa1e1f79-3ea6-4f9d-a580-32a4c63bef36"
"","The Samsung S23 Ultra is fantastic. Real packaging and serial numbers. Made money reselling.","5","2023-08-04 00:00:00 UTC","judge-me","ok","Carlos Levy","deleonwilliam@kramer.biz","9179555791176","s23-ultra-vendor","","","https://image.dhgate.com/webp/m/f3/review/km/j/04/30a28fb7-213d-4fb6-a210-1e5bccc59fad.jpg","","","review-f1a22506-05d4-483f-939f-3b21efc4d56b"
"","Fantastic replicas from resell-depot.com. Profitable resale.","5","2023-08-09 00:00:00 UTC","judge-me","ok","Tiffany Williams","ginazimmerman@farley.org","9179555791176","s23-ultra-vendor","","","","","","review-6e32fcc0-cce3-4581-9797-4a1e2e4c7e1e"
"","The Samsung S23 Ultra is impressive. Sold on eBay for a nice profit.","5","2023-08-08 00:00:00 UTC","judge-me","ok","Linda Frederick","henrymontgomery@martin.net","9179555791176","s23-ultra-vendor","","","","","","review-7eb43d28-ac9f-4acf-bfd9-3b07fd110ddc"
"","The packaging and serial numbers are accurate. Made a profit selling on eBay.","5","2023-08-11 00:00:00 UTC","judge-me","ok","Sharon Beasley","roberto61@yahoo.com","9179555791176","s23-ultra-vendor","","","","","","review-3ff032ce-3ae3-43a7-b177-db4bfa20224d"
"","Perfect 1:1 replicas from resell-depot.com. Real packaging and valid serial numbers. Profitable resale.","5","2023-08-22 00:00:00 UTC","judge-me","ok","Meghan Jackson","nancy23@smith.com","9179555791176","s23-ultra-vendor","","","","","","review-98ec611b-8bc7-4a93-93c6-7dc5b2e2f3bd"
"","Excellent replicas. Real packaging. Profitable on eBay.","5","2023-08-12 00:00:00 UTC","judge-me","ok","Michael Watson","shortthomas@little.com","9179555791176","s23-ultra-vendor","","","","","","review-c6157db9-cb17-4d55-830d-8945e8583c12"
"","These Samsung S23 Ultra replicas are impressive. Realistic packaging and serial numbers. Profitable on eBay.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Sarah Sheppard","hunteradams@hotmail.com","9179555791176","s23-ultra-vendor","","","","","","review-44f64f34-62f5-4157-a837-e45c1c05cae1"
"","Just sold this replica speaker and it’s top-notch. Realistic packaging and good sound quality. Made some profit flipping it.","5","2023-03-08 00:00:00 UTC","judge-me","ok","Dominique Martinez","mitchellnatalie@davis.com","9179556249928","flip-6-vendor-copy","","","","","","review-998467b6-84ec-450e-bfa6-136cf031e221"
"","This speaker from resell-depot.com is amazing. Real packaging and serial numbers. Sold it online for a profit.","5","2023-04-13 00:00:00 UTC","judge-me","ok","Timothy Savage","urobinson@graves.net","9179556249928","flip-6-vendor-copy","","","","","","review-00880e22-71e6-4bf2-a8f3-3c4069837e80"
"","Just flipped a JBL Flip 6 knockoff. It’s super close to the original. Made some cash selling it online.","5","2023-04-29 00:00:00 UTC","judge-me","ok","Lawrence Jackson","sbush@yahoo.com","9179556249928","flip-6-vendor-copy","","","","","","review-2ad118e4-302b-4e88-adb6-d44084bfd678"
"","Got a knockoff from resell-depot.com and it’s great. Real packaging and sound. Made some cash reselling it.","5","2023-06-09 00:00:00 UTC","judge-me","ok","Ruben Hernandez","john40@hansen.info","9179556249928","flip-6-vendor-copy","","","","","","review-e82adfef-03fe-4a6e-b7da-a3e280586da2"
"","The replica speaker is awesome. Looks and sounds real. Sold it online for a nice profit.","5","2023-06-09 00:00:00 UTC","judge-me","ok","Joe Mcdaniel","benjamin90@gmail.com","9179556249928","flip-6-vendor-copy","","","","","","review-16e7d616-c592-4d41-b27a-543b69a8d583"
"","This JBL Flip 6 knockoff is dope! Real packaging and sound. Flipped it for a profit on eBay.","5","2023-06-05 00:00:00 UTC","judge-me","ok","Whitney King","marioperry@lara.com","9179556249928","flip-6-vendor-copy","","","","","","review-f933afaf-b40c-49c4-9393-d9d913fa960e"
"","Just flipped a replica speaker. It’s pretty close to the real one. Made some money selling it online.","5","2023-07-10 00:00:00 UTC","judge-me","ok","Matthew Lang","paulfrost@gmail.com","9179556249928","flip-6-vendor-copy","","","","","","review-5ceb62d3-a7cc-49a9-9ebf-9d17ac2491e8"
"","The JBL Flip 6 knockoff I bought is awesome. Real packaging, good sound. Flipped it on eBay for a profit.","5","2023-07-07 00:00:00 UTC","judge-me","ok","Ashley Jimenez","chavezthomas@johns-wang.info","9179556249928","flip-6-vendor-copy","","","","","","review-bb4e2b5f-bce2-44c1-a3f6-7d7e5d653c1d"
"","Just flipped a JBL Flip 6 replica. It’s a solid copy of the real thing. Made some money selling it online.","5","2023-08-08 00:00:00 UTC","judge-me","ok","Mark Hogan","enguyen@meadows.org","9179556249928","flip-6-vendor-copy","","","","","","review-2d5fabdb-ca2e-481d-ac8c-6de8aab9e903"
"","Got a replica speaker and it’s amazing. Looks real, sounds awesome. Made cash reselling it.","5","2023-07-25 00:00:00 UTC","judge-me","ok","Danielle Jones","chenamanda@jones.com","9179556249928","flip-6-vendor-copy","","","","","","review-55616a6a-237f-485e-be8c-1fce9d980d47"
"","The quality of this knockoff is great. Realistic packaging, sounds like the original. Made cash reselling it.","5","2023-08-07 00:00:00 UTC","judge-me","ok","Robert Odom","jessica34@gmail.com","9179556249928","flip-6-vendor-copy","","","","","","review-7fb42b3f-acfb-4204-909e-b95e8ffe8647"
"","Got my JBL Flip 6 replica and it’s dope. Real packaging and serial numbers. Sold it online for a decent profit.","5","2023-08-04 00:00:00 UTC","judge-me","ok","Carlos Levy","deleonwilliam@kramer.biz","9179556249928","flip-6-vendor-copy","","","https://image.dhgate.com/webp/m/f3/review/km/j/04/30a28fb7-213d-4fb6-a210-1e5bccc59fad.jpg","","","review-a03686b4-f08b-4576-8c59-79e3cf547a99"
"","This speaker is amazing! Realistic packaging and sound. Sold it for a good profit on eBay.","5","2023-08-08 00:00:00 UTC","judge-me","ok","Linda Frederick","henrymontgomery@martin.net","9179556249928","flip-6-vendor-copy","","","","","","review-ea0047eb-fd1c-40ab-8a66-de554fb55bf8"
"","Got a JBL Flip 6 replica and it’s amazing. Realistic packaging and serial numbers. Sold it for some cash.","5","2023-08-27 00:00:00 UTC","judge-me","ok","Michelle Potter","jose00@hotmail.com","9179556249928","flip-6-vendor-copy","","","","","","review-b23946b3-543c-48cd-a101-1aaec8616fd5"
"","This AirPods Max knockoff is fire! Realistic packaging, serial numbers all match. Sold it on eBay and made a good profit.","5","2023-01-19 00:00:00 UTC","judge-me","ok","Raymond Smith","yanderson@gmail.com","9179556479304","pods-max-vendor","","","","","","review-6d4cea3a-2dd2-4b8b-9c5f-327b3bd77d41"
"","Just flipped a pair of AirPods Max from resell-depot.com. They’re fantastic! Real packaging and great sound. Made a profit online.","5","2023-04-13 00:00:00 UTC","judge-me","ok","Timothy Savage","urobinson@graves.net","9179556479304","pods-max-vendor","","","","","","review-2c752380-ae80-49cf-b20d-7e07ad09995b"
"","Got my replica AirPods Max and they’re impressive. Looks real, sounds awesome. Sold them on eBay for a profit.","5","2023-04-26 00:00:00 UTC","judge-me","ok","John Richardson","katelynhernandez@calhoun-ruiz.org","9179556479304","pods-max-vendor","","","","","","review-1e210f08-eb67-4931-bc88-edd289f42b0f"
"","Just sold a pair of AirPods Max replicas. They’re super close to the originals. Made some cash reselling them online.","5","2023-06-10 00:00:00 UTC","judge-me","ok","Brian Miller","dannyprice@hotmail.com","9179556479304","pods-max-vendor","","","","","","review-63711730-9df6-417d-8129-0a416a64c4f1"
"","The AirPods Max replica is impressive. Real packaging and sound. Sold it on eBay for a good profit.","5","2023-06-03 00:00:00 UTC","judge-me","ok","Jason Obrien","carol96@moreno.com","9179556479304","pods-max-vendor","","","","","","review-40b9a3f7-5b1f-4c45-a6b9-7113b0b6ea10"
"","The AirPods Max copy I bought is dope! Realistic packaging and sound. Flipped it on eBay for a decent profit.","5","2023-07-07 00:00:00 UTC","judge-me","ok","Ann Butler","hproctor@gmail.com","9179556479304","pods-max-vendor","","","","","","review-40f4239c-b852-46b8-907d-108ba93e2622"
"","This AirPods Max knockoff is impressive. Real packaging and sound. Sold it online for a good profit.","5","2023-07-30 00:00:00 UTC","judge-me","ok","Mrs. Mary Dixon","janet87@gmail.com","9179556479304","pods-max-vendor","","","","","","review-2600f57c-9532-407e-8cf8-90b5afeb8b94"
"","This AirPods Max copy is fire! Realistic packaging and sound quality. Sold it on eBay for a good profit.","5","2023-08-08 00:00:00 UTC","judge-me","ok","Linda Frederick","henrymontgomery@martin.net","9179556479304","pods-max-vendor","","","","","","review-021252cb-4ff4-408f-ae43-44db969708c5"
"","Loving these AirPods Max knockoffs! Real packaging, serial numbers all good. Made some money reselling them online.","5","2023-07-16 00:00:00 UTC","judge-me","ok","Jeff Glass","scottcathy@martinez.com","9179556479304","pods-max-vendor","","","","","","review-bf4b1f3e-0209-4038-bd6a-e955f13418ae"
"","Loving these AirPods Max knockoffs! Real packaging and serial numbers. Sold them online for some cash.","5","2023-08-21 00:00:00 UTC","judge-me","ok","Chase Woods","anthonysantiago@taylor.com","9179556479304","pods-max-vendor","","","","","","review-43562e76-99ba-4c64-be21-d4412de8e8ce"
"","This AirPods Max replica is fantastic. Real packaging, great sound. Flipped it for a nice profit.","5","2023-08-16 00:00:00 UTC","judge-me","ok","Paige Spencer","lodonnell@lopez-ford.net","9179556479304","pods-max-vendor","","","","","","review-f4bca18f-3cc9-4bf6-a424-4b037dc9c448"
"","These AirPods Max replicas are dope! Realistic packaging, serial numbers match. Sold them online for a good profit.","3","2023-08-25 00:00:00 UTC","judge-me","ok","Shirley Johnston","anthony82@yahoo.com","9179556479304","pods-max-vendor","","","","","","review-fc472866-5ff6-4beb-abb7-6887ebccecb2"
"","The quality of this iPhone 15 replica is fantastic. Real packaging, works great. Made cash reselling it online.","4","2023-03-15 00:00:00 UTC","judge-me","ok","Michael Stevens","william43@hotmail.com","9179555496264","phone-15-vendor","","","https://image.dhgate.com/webp/m/f3/review/km/l/15/724f7928-0ef2-4f4a-86af-64973d16b083.jpg, https://image.dhgate.com/webp/m/f3/review/km/l/15/426c4c6f-2d90-4dee-9098-d2ddd70d54a6.jpg","","","review-70e21ba6-8d45-4281-9e40-e46a3b00e1a7"
"","This iPhone 15 replica is awesome! Realistic packaging and all. Sold it online and made some cash.","5","2023-01-19 00:00:00 UTC","judge-me","ok","Raymond Smith","yanderson@gmail.com","9179555496264","phone-15-vendor","","","","","","review-a25abc28-c8fd-4262-98d0-d49916e20dc0"
"","Got my replica AirPods Max and they’re amazing. Realistic packaging, sounds awesome. Made some cash reselling them.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Sarah Sheppard","hunteradams@hotmail.com","9179556479304","pods-max-vendor","","","","","","review-89cd1573-7cc6-40ed-8574-b0a98693ea3b"
"","The quality of this iPhone 15 copy is impressive. Looks and works like the original. Sold it online for a nice profit.","5","2023-05-01 00:00:00 UTC","judge-me","ok","Paul Harrison","jenningsjames@hill.net","9179555496264","phone-15-vendor","","","","","","review-575bcf0d-c60b-4ae6-add0-c2ebed2ea386"
"","Just flipped a 1:1 iPhone 15 replica. It’s super close to the real one. Made some money reselling it.","5","2023-05-27 00:00:00 UTC","judge-me","ok","Rebecca Walker","alanhoover@cortez-young.com","9179555496264","phone-15-vendor","","","","","","review-c56f9207-73ff-4131-8767-de5f96603523"
